,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance_CBD,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,X,Y,Regionname,Propertycount,Distance_train,Distance_hospital,Distance_school
10486,Kew,117A Willsmere Rd,3,h,1110000.0,PI,Ray,27/05/2017,5.4,3101.0,3.0,2.0,2.0,200.0,,,Boroondara,-37.7948,145.0364,Southern Metropolitan,10331.0,1670.6386951565921,1266.6220005859511,930.7673843273409
10487,Kew East,9 Hartwood St,4,h,2258000.0,S,Jellis,27/05/2017,7.3,3102.0,4.0,1.0,2.0,836.0,173.0,1910.0,Boroondara,-37.79702,145.05352,Southern Metropolitan,2671.0,2716.4853136410125,1352.1853746893985,373.8080258952616
10488,Kew East,84 Westbrook St,3,h,1650000.0,VB,Noel,27/05/2017,7.3,3102.0,3.0,3.0,1.0,204.0,,,Boroondara,-37.7927,145.05348999999998,Southern Metropolitan,2671.0,2377.612728363674,1831.5577783942706,439.73689764229306
10489,Keysborough,19 The Strand,4,h,1250000.0,S,Buxton,27/05/2017,25.2,3173.0,4.0,2.0,2.0,560.0,305.0,2005.0,Greater Dandenong,-38.00512,145.14935,South-Eastern Metropolitan,8459.0,4588.587445122911,4451.883035315134,672.9259978469928
10490,Kings Park,13 Camelia St,5,h,520000.0,SP,Ray,27/05/2017,14.0,3021.0,5.0,2.0,3.0,545.0,171.0,1972.0,Brimbank,-37.7323,144.77861000000001,Western Metropolitan,2878.0,1374.2029079600659,4499.282275777693,447.96505374524
10491,Knoxfield,8 Markhill Pl,4,h,1218000.0,S,Ray,27/05/2017,23.3,3180.0,4.0,2.0,2.0,900.0,281.0,1994.0,Knox,-37.87695,145.2547,Eastern Metropolitan,2949.0,1574.0708121568773,2664.6511946842797,626.0983338031824
10492,Knoxfield,8 Mistletoe Cl,4,h,1010000.0,S,Noel,27/05/2017,23.3,3180.0,4.0,2.0,2.0,620.0,,,Knox,-37.88308,145.24953,Eastern Metropolitan,2949.0,1550.50258704021,3478.3054211112026,175.5177682575936
10493,Lalor,3/103 Cyprus St,2,u,383000.0,S,Harcourts,27/05/2017,16.3,3075.0,2.0,1.0,2.0,138.0,,,Whittlesea,-37.675270000000005,145.02775,Northern Metropolitan,8279.0,1315.1868715539833,2752.587995368166,384.99528942593435
10494,Lalor,1 Kent Rd,3,h,600000.0,S,Ray,27/05/2017,16.3,3075.0,3.0,2.0,2.0,534.0,121.0,1980.0,Whittlesea,-37.67323,145.03976,Northern Metropolitan,8279.0,2146.901383885319,2799.3779388488274,559.8283208151153
10495,Lalor,61 McKimmies Rd,3,h,487000.0,S,Love,27/05/2017,16.3,3075.0,3.0,1.0,1.0,533.0,160.0,1970.0,Whittlesea,-37.67605,145.03956000000002,Northern Metropolitan,8279.0,2269.7354066163252,2597.706510527684,265.13567678256936
10496,Lalor,13 Rosemary Dr,3,h,572000.0,S,Love,27/05/2017,16.3,3075.0,3.0,1.0,2.0,640.0,140.0,1975.0,Whittlesea,-37.6591,145.00548999999998,Northern Metropolitan,8279.0,1280.3482019504138,1113.3602970105321,627.1967037947268
10497,Lower Plenty,4/38 Alma St,2,u,650000.0,PI,Morrison,27/05/2017,14.6,3093.0,2.0,2.0,2.0,248.0,120.0,1995.0,Banyule,-37.72473,145.11657,Eastern Metropolitan,1624.0,1022.5199580373259,5996.779775056873,185.8689610146265
10498,Maidstone,1 Gilda St,3,h,793000.0,S,hockingstuart,27/05/2017,6.4,3012.0,3.0,1.0,2.0,417.0,,,Maribyrnong,-37.78867,144.87396999999999,Western Metropolitan,3873.0,1343.8379117489267,1168.1418892932768,704.3732586254614
10499,Malvern,10 Horace St,4,h,2775000.0,PI,Marshall,27/05/2017,5.9,3144.0,4.0,2.0,2.0,510.0,,,Stonnington,-37.863,145.03946000000002,Southern Metropolitan,4675.0,979.0760282263777,538.8864129088903,871.2855231800419
10500,Malvern,13 Nicholls St,3,h,1700000.0,PI,Jellis,27/05/2017,5.9,3144.0,3.0,2.0,0.0,312.0,141.0,1920.0,Stonnington,-37.86162,145.03065,Southern Metropolitan,4675.0,506.1199712022032,253.4883863772624,396.7159723303207
10501,Malvern East,3/1 Grant St,3,t,1060000.0,S,Jellis,27/05/2017,8.4,3145.0,3.0,1.0,1.0,206.0,110.0,1980.0,Stonnington,-37.87107,145.04991,Southern Metropolitan,8801.0,929.3956822767053,1054.6581009405606,341.9513683365986
10502,Malvern East,76 Manning Rd,4,h,2400000.0,S,Marshall,27/05/2017,8.4,3145.0,4.0,2.0,0.0,589.0,,,Stonnington,-37.873909999999995,145.05562,Southern Metropolitan,8801.0,848.5132542407827,882.6470286632808,171.29354242047296
10503,Maribyrnong,21/9 Fabian Ct,2,u,530000.0,S,hockingstuart,27/05/2017,4.3,3032.0,2.0,1.0,1.0,81.0,88.0,1980.0,Maribyrnong,-37.77323,144.89268,Western Metropolitan,4918.0,1899.5062709638748,2043.435775739848,717.8460605789912
10504,Maribyrnong,107 Gatehouse Pl,2,u,450000.0,SP,Raine,27/05/2017,4.3,3032.0,2.0,1.0,1.0,0.0,93.0,1940.0,Maribyrnong,-37.77296,144.88057,Western Metropolitan,4918.0,2954.3169701574834,2093.9639065876004,1011.6831014430767
10505,Maribyrnong,22 The Grand,4,h,1510500.0,SP,Biggin,27/05/2017,4.3,3032.0,4.0,2.0,4.0,251.0,,,Maribyrnong,-37.7839,144.89431000000002,Western Metropolitan,4918.0,1744.9777244928864,1020.7736235703933,703.3237802858081
10506,Maribyrnong,18/4 Wests Rd,2,u,353000.0,S,Biggin,27/05/2017,4.3,3032.0,2.0,1.0,1.0,4977.0,79.0,2000.0,Maribyrnong,-37.77367,144.88161000000002,Western Metropolitan,4918.0,2852.6078143842774,1994.1300035988324,891.4692750273848
10507,McKinnon,77 Nicholson St,2,h,1250000.0,SP,McGrath,27/05/2017,11.4,3204.0,2.0,1.0,2.0,368.0,,1920.0,Glen Eira,-37.91304,145.0373,Southern Metropolitan,2397.0,295.593436843608,2463.4575803134057,742.4667413279832
10508,McKinnon,75 Wright St,5,h,2300000.0,S,Hodges,27/05/2017,11.4,3204.0,5.0,2.0,2.0,904.0,,,Glen Eira,-37.910740000000004,145.03068000000002,Southern Metropolitan,2397.0,699.3015296127365,2181.139555544884,491.2493648660467
10509,Melbourne,1814/250 Elizabeth St,2,u,720000.0,S,Harcourts,27/05/2017,0.0,3000.0,2.0,1.0,1.0,0.0,86.0,1976.0,Melbourne,-37.812670000000004,144.96273,Northern Metropolitan,17496.0,296.2865490546899,1253.242221435205,700.8069086352542
10510,Melton,14 Musk Ct,3,h,295000.0,SP,PRDNationwide,27/05/2017,31.7,3337.0,3.0,1.0,4.0,600.0,122.86,1975.0,Melton,-37.68734,144.58001000000002,Western Victoria,3600.0,3741.6227065918047,1855.5212920099395,821.5619589523385
10511,Melton South,3 Francis St,4,h,347500.0,S,hockingstuart,27/05/2017,29.8,3338.0,4.0,2.0,1.0,587.0,149.0,1990.0,Melton,-37.69392,144.57468,Western Victoria,4718.0,2953.0532610300065,1609.6229151663451,260.197922729585
10512,Melton West,3 Becker Cl,3,h,410000.0,S,Reliance,27/05/2017,31.7,3337.0,3.0,2.0,2.0,740.0,119.0,1985.0,Melton,-37.68052,144.55106,Northern Victoria,6065.0,2966.0641879105337,964.9121744652919,207.34146644676244
10513,Mentone,5A Elizabeth St,3,t,1010000.0,S,Buxton,27/05/2017,20.0,3194.0,3.0,1.0,2.0,309.0,,,Kingston,-37.980090000000004,145.06118,South-Eastern Metropolitan,6162.0,521.0258501872881,1550.1458241907158,601.5867411703967
10514,Mentone,1 Rogers St,5,h,1485000.0,S,Greg,27/05/2017,20.0,3194.0,5.0,2.0,2.0,720.0,174.0,1975.0,Kingston,-37.984390000000005,145.06812,South-Eastern Metropolitan,6162.0,313.4418706505458,802.5837323834105,160.59085048919619
10515,Middle Park,89 Armstrong St,3,h,3750000.0,PI,Greg,27/05/2017,3.0,3206.0,3.0,2.0,1.0,411.0,,,Port Phillip,-37.85327,144.96223,Southern Metropolitan,2019.0,2638.270917807202,1945.000147591451,735.2738322284016
10516,Middle Park,150 Page St,3,h,1750000.0,VB,Greg,27/05/2017,3.0,3206.0,3.0,2.0,0.0,138.0,155.0,1885.0,Port Phillip,-37.84962,144.95856,Southern Metropolitan,2019.0,3007.3041253691954,2076.4907880982064,221.76714715448475
10517,Mill Park,3/84 Mill Park Dr,2,t,480750.0,S,Ray,27/05/2017,17.9,3082.0,2.0,1.0,1.0,114.0,92.0,,Whittlesea,-37.677609999999994,145.06132,Northern Metropolitan,10529.0,3849.769157576766,1520.32120283021,522.6180510081026
10518,Mill Park,17 Winter Ct,5,h,725000.0,SP,Ray,27/05/2017,17.9,3082.0,5.0,2.0,2.0,574.0,,1970.0,Whittlesea,-37.66936,145.05413000000001,Northern Metropolitan,10529.0,2752.8051002223397,2529.7520929816787,408.7880195749349
10519,Mitcham,5a Compton St,2,u,695000.0,S,Barry,27/05/2017,17.2,3132.0,2.0,1.0,1.0,300.0,90.0,2011.0,Whitehorse,-37.80574,145.18832,Eastern Metropolitan,6871.0,1656.9799417297252,756.1855901491601,214.62639987351133
10520,Mitcham,27 Forster St,2,h,655000.0,S,Barry,27/05/2017,17.2,3132.0,2.0,1.0,4.0,446.0,82.0,1975.0,Whitehorse,-37.81906,145.21253000000002,Eastern Metropolitan,6871.0,160.59498280754516,1829.6315729481696,652.82273304598
10521,Mitcham,1/39 Harrison St,3,u,775000.0,SP,Jellis,27/05/2017,17.2,3132.0,3.0,1.0,2.0,208.0,110.0,1975.0,Whitehorse,-37.8135,145.19971999999999,Eastern Metropolitan,6871.0,524.4014728304951,544.0795776870318,632.9334662845185
10522,Mitcham,1/10 Owen St,3,u,820000.0,VB,Noel,27/05/2017,17.2,3132.0,3.0,1.0,2.0,439.0,110.0,1960.0,Whitehorse,-37.825959999999995,145.1872,Eastern Metropolitan,6871.0,1338.0042597696827,1742.992507511896,693.3994433034256
10523,Mitcham,10 Sunninghill Ct,4,h,990000.0,S,Ray,27/05/2017,17.2,3132.0,4.0,2.0,2.0,708.0,,,Whitehorse,-37.80601,145.20106,Eastern Metropolitan,6871.0,1363.9822991737117,735.1202802742887,799.4467338571661
10524,Mitcham,14 Victory St,2,h,883000.0,S,Jellis,27/05/2017,17.2,3132.0,2.0,1.0,1.0,697.0,,1960.0,Whitehorse,-37.81808,145.2057,Eastern Metropolitan,6871.0,588.1925309766767,1262.2583140295565,211.0658764639374
10525,Mont Albert,72 Zetland Rd,4,h,1462000.0,S,Fletchers,27/05/2017,10.2,3127.0,4.0,2.0,0.0,420.0,,1910.0,Whitehorse,-37.81788,145.11453999999998,Eastern Metropolitan,2079.0,614.6259051042531,546.8925074298023,986.2836695298402
10526,Montmorency,12 Aanensen Ct,3,h,1130000.0,S,Barry,27/05/2017,16.2,3094.0,3.0,2.0,2.0,842.0,,,Banyule,-37.72096,145.12948,Eastern Metropolitan,3891.0,405.3909460395862,6808.139706296234,514.0447888434229
10527,Montmorency,3/50 Airlie Rd,3,t,960000.0,S,Barry,27/05/2017,16.2,3094.0,3.0,2.0,2.0,397.0,,2003.0,Banyule,-37.72331,145.11909,Eastern Metropolitan,3891.0,750.7557438176351,6168.853668559485,448.53733764982667
10528,Montmorency,30 Astley St,4,h,1050000.0,S,Buckingham,27/05/2017,16.2,3094.0,4.0,2.0,1.0,973.0,,,Banyule,-37.72082,145.12027,Eastern Metropolitan,3891.0,514.6246691968317,6101.521196285863,370.6293949180229
10529,Montmorency,35 Astley St,3,h,900000.0,S,Barry,27/05/2017,16.2,3094.0,3.0,1.0,1.0,575.0,138.0,1980.0,Banyule,-37.720890000000004,145.11987,Eastern Metropolitan,3891.0,550.1079819109859,6075.98903656107,390.38253136436646
10530,Montmorency,21 Beattie St,3,h,806000.0,S,Barry,27/05/2017,16.2,3094.0,3.0,1.0,0.0,396.0,108.0,1955.0,Banyule,-37.71665,145.11682,Eastern Metropolitan,3891.0,817.8035306643446,5601.064039483963,402.1666661413206
10531,Montmorency,19 Davey Rd,3,h,1160000.0,S,Ray,27/05/2017,16.2,3094.0,3.0,2.0,1.0,1125.0,,,Banyule,-37.71541,145.11666,Eastern Metropolitan,3891.0,883.6155823302103,5520.897557983325,306.96518042960724
10532,Montmorency,50 Kirwana Gr,3,h,700000.0,PI,Barry,27/05/2017,16.2,3094.0,3.0,1.0,3.0,615.0,,,Banyule,-37.72588,145.13443,Eastern Metropolitan,3891.0,1091.2434684561576,7294.517742617719,406.77912981257373
10533,Montmorency,17 Virginia Ct,4,h,980000.0,S,Barry,27/05/2017,16.2,3094.0,4.0,3.0,2.0,701.0,300.0,1993.0,Banyule,-37.718709999999994,145.13558999999998,Eastern Metropolitan,3891.0,879.228213201216,7175.105841148843,850.6888597245339
10534,Mount Waverley,2/4 Clovelly Ct,4,t,1250800.0,S,Jellis,27/05/2017,14.2,3149.0,4.0,2.0,2.0,243.0,,,Monash,-37.86463,145.14283999999998,Eastern Metropolitan,13366.0,1352.5978017368266,2241.8180666138896,387.7358302914026
10535,Mount Waverley,14 Gloucester St,4,h,1327000.0,S,Ray,27/05/2017,14.2,3149.0,4.0,3.0,2.0,768.0,,,Monash,-37.858959999999996,145.11484,Eastern Metropolitan,13366.0,1488.8890383343419,1825.6700211971436,442.9340793341006
10536,Mount Waverley,1/2 Gwynne St,2,u,670000.0,S,McGrath,27/05/2017,14.2,3149.0,2.0,1.0,1.0,296.0,,,Monash,-37.87128,145.13051000000002,Eastern Metropolitan,13366.0,1594.0828501396327,2001.1627607466128,293.4185690139244
10537,Mount Waverley,3 Rowan Ct,3,h,1615000.0,S,Gary,27/05/2017,14.2,3149.0,3.0,1.0,2.0,1321.0,,,Monash,-37.885690000000004,145.1438,Eastern Metropolitan,13366.0,835.438998914302,200.02716145235976,515.1619147984801
10538,Mount Waverley,14 Wadham Pde,4,h,1400000.0,S,Ray,27/05/2017,14.2,3149.0,4.0,3.0,2.0,668.0,,,Monash,-37.871179999999995,145.12478000000002,Eastern Metropolitan,13366.0,1368.0338315262934,2374.7316657585566,546.7019377733359
10539,Mount Waverley,4/1 Winbourne Rd,2,u,620000.0,S,Stockdale,27/05/2017,14.2,3149.0,2.0,1.0,1.0,190.0,,,Monash,-37.87677,145.11961000000002,Eastern Metropolitan,13366.0,900.7986435168029,2458.2351110664436,605.1953976478916
10540,Mulgrave,16 Morawa Dr,3,h,800000.0,S,Ray,27/05/2017,18.8,3170.0,3.0,2.0,2.0,324.0,,,Monash,-37.92783,145.19685,South-Eastern Metropolitan,7113.0,3944.421512725126,1877.072614607755,569.6673914209463
10541,Murrumbeena,217 Murrumbeena Rd,4,h,1540000.0,S,Woodards,27/05/2017,10.1,3163.0,4.0,2.0,2.0,589.0,199.0,1920.0,Glen Eira,-37.90017,145.06435,Southern Metropolitan,4442.0,644.9031038165743,2302.1354443391356,195.47963421854234
10542,Murrumbeena,7/502 Neerim Rd,1,t,470000.0,S,Thomson,27/05/2017,10.1,3163.0,1.0,1.0,1.0,0.0,76.0,2000.0,Glen Eira,-37.89018,145.06865,Southern Metropolitan,4442.0,757.4875764560884,2653.2049584887213,471.2161439843235
10543,Murrumbeena,9b Stewart St,3,u,1160000.0,S,Hodges,27/05/2017,10.1,3163.0,3.0,2.0,2.0,441.0,,,Glen Eira,-37.897059999999996,145.07483,Southern Metropolitan,4442.0,355.77964485134993,2827.4859537987613,714.2376490837066
10544,Niddrie,1/27 Pearl St,3,t,715000.0,SP,Frank,27/05/2017,10.4,3042.0,3.0,1.0,1.0,178.0,,,Moonee Valley,-37.74731,144.88826,Western Metropolitan,2291.0,2646.99606733984,292.40212475233966,195.99337379291683
10545,Niddrie,35 Spring St,4,h,1010000.0,S,Barry,27/05/2017,10.4,3042.0,4.0,2.0,2.0,650.0,,,Moonee Valley,-37.733270000000005,144.87482,Western Metropolitan,2291.0,3827.750600329909,1926.3190814168313,414.13567282502106
10546,Niddrie,13 The Avenue,3,h,980000.0,S,Nelson,27/05/2017,10.4,3042.0,3.0,1.0,2.0,577.0,,,Moonee Valley,-37.735209999999995,144.87708999999998,Western Metropolitan,2291.0,3633.65860125265,1643.0123121497754,498.62420287507183
10547,Noble Park,26 Forster St,3,h,730000.0,S,iSell,27/05/2017,22.7,3174.0,3.0,1.0,4.0,695.0,130.0,1963.0,Greater Dandenong,-37.96015,145.16618,South-Eastern Metropolitan,11806.0,440.27759192092714,1709.727784938057,734.4329977600404
10548,Noble Park,6 Helen Ct,3,h,676000.0,SP,Leyton,27/05/2017,22.7,3174.0,3.0,1.0,1.0,587.0,114.2,1960.0,Greater Dandenong,-37.96968,145.16832,South-Eastern Metropolitan,11806.0,743.3878189187413,920.442977405197,425.4386628730433
10549,Noble Park,13 Mather Rd,4,h,805000.0,S,C21,27/05/2017,22.7,3174.0,4.0,2.0,4.0,702.0,140.0,1980.0,Greater Dandenong,-37.97412,145.18022,South-Eastern Metropolitan,11806.0,851.5815398591338,271.80234581338914,374.07526054608
10550,Noble Park,25 Moodemere St,3,h,802000.0,S,C21,27/05/2017,22.7,3174.0,3.0,1.0,1.0,818.0,,,Greater Dandenong,-37.97712,145.17516,South-Eastern Metropolitan,11806.0,1109.529974353107,611.8336968258399,491.92145324296075
10551,North Melbourne,72 Curzon St,2,h,1126000.0,SP,Nelson,27/05/2017,1.8,3051.0,2.0,1.0,0.0,114.0,65.0,1910.0,Melbourne,-37.802479999999996,144.94846,Northern Metropolitan,6821.0,747.3539685798518,683.0426068045485,475.3227029515233
10552,North Melbourne,363 Dryburgh St,4,h,1746000.0,S,Jellis,27/05/2017,1.8,3051.0,4.0,2.0,0.0,149.0,,,Melbourne,-37.79722,144.94423999999998,Northern Metropolitan,6821.0,764.5275467595781,544.2307185216303,469.0816827733755
10553,North Melbourne,4/8 Falshaws La,2,u,799000.0,S,Jellis,27/05/2017,1.8,3051.0,2.0,1.0,1.0,0.0,73.0,1900.0,Melbourne,-37.79999,144.94961,Northern Metropolitan,6821.0,1024.3793649754614,487.40155375844273,184.279480536537
10554,North Melbourne,357 Flemington Rd,3,h,1285000.0,PI,J,27/05/2017,1.8,3051.0,3.0,1.0,1.0,170.0,147.0,1990.0,Melbourne,-37.79074,144.94324,Northern Metropolitan,6821.0,451.14982499979703,371.2403251349036,241.00983188296345
10555,Northcote,205 Clarke St,3,h,1512000.0,S,Jellis,27/05/2017,5.3,3070.0,3.0,1.0,0.0,326.0,125.0,1905.0,Darebin,-37.77664,144.99902,Northern Metropolitan,11364.0,538.1934437988807,2596.050751240247,302.0603719176864
10556,Northcote,24 Henry St,4,h,2042000.0,S,Elite,27/05/2017,5.3,3070.0,4.0,1.0,0.0,566.0,,,Darebin,-37.772940000000006,144.9957,Northern Metropolitan,11364.0,572.6724761219369,2784.586666463574,167.39058571309778
10557,Northcote,16 Thomson St,2,h,1260000.0,S,Jellis,27/05/2017,5.3,3070.0,2.0,1.0,1.0,234.0,,1900.0,Darebin,-37.78015,145.00777,Northern Metropolitan,11364.0,116.80505727806498,1739.3439650340865,452.341664375058
10558,Northcote,38 Whalley St,4,h,1650000.0,PI,McGrath,27/05/2017,5.3,3070.0,4.0,3.0,4.0,423.0,,,Darebin,-37.769690000000004,145.00718,Northern Metropolitan,11364.0,467.25802521163723,2228.5813401267865,420.64445663498304
10559,Nunawading,3/7 Lilian St,3,t,1235000.0,S,Fletchers,27/05/2017,15.4,3131.0,3.0,3.0,2.0,338.0,28.0,,Whitehorse,-37.827040000000004,145.16801,Eastern Metropolitan,4973.0,1308.9902582601899,1239.7377405329858,179.55888865837431
10560,Nunawading,23 Morden Ct,4,h,1570000.0,S,Jellis,27/05/2017,15.4,3131.0,4.0,2.0,1.0,746.0,,,Whitehorse,-37.826029999999996,145.1721,Eastern Metropolitan,4973.0,1036.771942679187,1607.0322227138824,472.31227186987917
10561,Nunawading,2/324 Springfield Rd,3,u,777000.0,S,Barry,27/05/2017,15.4,3131.0,3.0,2.0,2.0,239.0,113.0,2014.0,Whitehorse,-37.813590000000005,145.17574,Eastern Metropolitan,4973.0,425.90566312277934,1646.9250298776328,1027.663969853742
10562,Oak Park,12 Jessie St,3,h,972000.0,S,Brad,27/05/2017,11.2,3046.0,3.0,1.0,2.0,699.0,,,Moreland,-37.715790000000005,144.92231,Northern Metropolitan,2651.0,1511.6375680959145,2363.9172150325267,356.2363945610142
10563,Oakleigh,17 John St,2,h,1225000.0,S,Woodards,27/05/2017,12.3,3166.0,2.0,1.0,2.0,567.0,,1940.0,Monash,-37.90193,145.10107,Southern Metropolitan,3224.0,910.0746643731325,2575.4964007232206,693.9131099369197
10564,Oakleigh East,16 Leumear St,3,h,1292000.0,S,Harcourts,27/05/2017,12.3,3166.0,3.0,1.0,1.0,716.0,,,Monash,-37.90295,145.11938999999998,Southern Metropolitan,2547.0,1093.0773849929615,1726.8590903661038,1045.6318637907
10565,Oakleigh East,2/83 Patrick St,4,t,912000.0,S,Buxton,27/05/2017,12.3,3166.0,4.0,2.0,2.0,344.0,146.0,1997.0,Monash,-37.90822,145.12036,Southern Metropolitan,2547.0,1047.1718018590766,1136.0548573384315,472.952905663752
10566,Ormond,11 Newham Gr,4,h,1565000.0,PI,Woodards,27/05/2017,11.4,3204.0,4.0,3.0,2.0,719.0,154.0,1920.0,Glen Eira,-37.90087,145.03959,Southern Metropolitan,3578.0,475.6171707293974,2364.63207749685,166.34190044442263
10567,Ormond,5/6 Ulupna Rd,2,u,640000.0,PI,Ray,27/05/2017,11.4,3204.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.90323,145.04286000000002,Southern Metropolitan,3578.0,92.93619301155196,2672.251182863248,227.299934080736
10568,Parkdale,5 Booth St,2,h,1270000.0,S,Barry,27/05/2017,21.5,3195.0,2.0,1.0,4.0,772.0,120.0,1940.0,Kingston,-37.994820000000004,145.08459,South-Eastern Metropolitan,5087.0,437.7706772252361,1136.6474250430515,278.13679178588575
10569,Parkdale,45 Eighth St,5,h,1485000.0,S,Buxton,27/05/2017,21.5,3195.0,5.0,2.0,2.0,693.0,,1940.0,Kingston,-37.98928,145.07798,South-Eastern Metropolitan,5087.0,408.4256086137772,478.04038101284596,575.7745167467851
10570,Parkdale,20 Hawke St,4,h,1137500.0,SP,Barry,27/05/2017,21.5,3195.0,4.0,2.0,4.0,641.0,180.0,1980.0,Kingston,-37.98464,145.08185,South-Eastern Metropolitan,5087.0,803.7317763997951,1034.2553533160303,520.6029932479961
10571,Parkdale,3 Surf St,3,h,1415000.0,SP,Obrien,27/05/2017,21.5,3195.0,3.0,1.0,2.0,545.0,145.0,1950.0,Kingston,-37.99827,145.07497,South-Eastern Metropolitan,5087.0,901.5817904394368,872.4195655648726,932.9211118876354
10572,Parkville,301/228 The Avenue,3,u,1560000.0,PI,Nelson,27/05/2017,1.8,3052.0,3.0,2.0,1.0,2431.0,,,Melbourne,-37.78212,144.95755,Northern Metropolitan,2309.0,804.4522920300229,879.7359023177227,676.0137390322395
10573,Pascoe Vale,4/236 Boundary Rd,2,t,530000.0,S,Raine,27/05/2017,8.5,3044.0,2.0,2.0,1.0,135.0,84.0,,Moreland,-37.71628,144.93822,Northern Metropolitan,7485.0,841.4965393620673,1123.4551561485562,178.345740012366
10574,Pascoe Vale,111 Derby St,3,h,876000.0,S,Nelson,27/05/2017,8.5,3044.0,3.0,1.0,2.0,525.0,146.0,1960.0,Moreland,-37.72803,144.94624,Northern Metropolitan,7485.0,767.9412608295163,534.8565203815975,499.9089980889001
10575,Pascoe Vale,1 Dorothy St,3,h,802000.0,S,Nelson,27/05/2017,8.5,3044.0,3.0,2.0,1.0,450.0,,,Moreland,-37.718720000000005,144.94871,Northern Metropolitan,7485.0,386.2159678808893,521.2945983189009,282.42454715831707
10576,Pascoe Vale,1/22 Joffre Rd,3,u,736000.0,S,Nelson,27/05/2017,8.5,3044.0,3.0,1.0,0.0,278.0,116.0,1950.0,Moreland,-37.71798,144.93965,Northern Metropolitan,7485.0,627.1564053267615,903.0638364030277,370.43188796382043
10577,Pascoe Vale,4/21 Main St,3,t,755000.0,S,Eview,27/05/2017,8.5,3044.0,3.0,1.0,2.0,234.0,,1993.0,Moreland,-37.7254,144.92048,Northern Metropolitan,7485.0,900.9153983711125,2384.6911417502083,386.7718419524251
10578,Pascoe Vale,1/43 Surrey St,2,h,478000.0,S,Nelson,27/05/2017,8.5,3044.0,2.0,1.0,1.0,0.0,73.0,1960.0,Moreland,-37.72436,144.94855,Northern Metropolitan,7485.0,445.1026702201022,155.3080875657878,344.35012440485895
10579,Pascoe Vale,308 Sussex St,2,h,650000.0,VB,Raine,27/05/2017,8.5,3044.0,2.0,1.0,2.0,605.0,,,Moreland,-37.718779999999995,144.95176,Northern Metropolitan,7485.0,606.3244307218515,632.0146990589632,399.0880794289118
10580,Port Melbourne,31 Albert St,2,h,1335000.0,S,Cayzer,27/05/2017,3.5,3207.0,2.0,1.0,0.0,181.0,105.0,1880.0,Port Phillip,-37.83661,144.93358999999998,Southern Metropolitan,8648.0,2703.2296570314943,3399.6535761727064,144.28896396075743
10581,Port Melbourne,2/79 Pickles St,1,u,545000.0,S,Chisholm,27/05/2017,3.5,3207.0,1.0,1.0,1.0,0.0,,2000.0,Port Phillip,-37.84237,144.94486,Southern Metropolitan,8648.0,2798.515335473964,2559.6381818572668,315.8241714197491
10582,Prahran,5/305 Dandenong Rd,2,u,740000.0,S,Biggin,27/05/2017,4.6,3181.0,2.0,1.0,1.0,0.0,100.0,1940.0,Stonnington,-37.85931,145.00616000000002,Southern Metropolitan,7717.0,1309.609808648501,626.5365675665629,400.0066898483167
10583,Prahran,102/11 Hillingdon Pl,2,u,698000.0,S,Marshall,27/05/2017,4.6,3181.0,2.0,1.0,1.0,0.0,85.0,1900.0,Stonnington,-37.85163,144.9943,Southern Metropolitan,7717.0,371.9437234654005,467.60758830442364,623.5640805081347
10584,Prahran,20 King St,2,h,780000.0,VB,Biggin,27/05/2017,4.6,3181.0,2.0,1.0,0.0,117.0,48.0,1900.0,Stonnington,-37.84998,144.99499,Southern Metropolitan,7717.0,562.1181798163171,285.2635647225005,797.6003525094224
10585,Prahran,3/6 Miller St,2,t,1190000.0,S,Jellis,27/05/2017,4.6,3181.0,2.0,1.0,2.0,57.0,,,Stonnington,-37.84839,145.0013,Southern Metropolitan,7717.0,409.90937406475797,362.2869051623695,842.283509458384
10586,Prahran,15A Percy St,2,h,1170000.0,PI,Kay,27/05/2017,4.6,3181.0,2.0,2.0,2.0,86.0,,,Stonnington,-37.850640000000006,144.99095,Southern Metropolitan,7717.0,444.05471899657203,618.1117301305873,766.813721354352
10587,Prahran,9/3 Rae Ct,2,u,660000.0,S,hockingstuart,27/05/2017,4.6,3181.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.85672,145.00273,Southern Metropolitan,7717.0,961.0933964438548,413.2264987811296,519.2972176417104
10588,Preston,19 Cynga St,3,h,920000.0,PI,Haughton,27/05/2017,8.4,3072.0,3.0,1.0,2.0,693.0,93.0,1950.0,Darebin,-37.74528,145.01987,Northern Metropolitan,14577.0,1733.1021245039983,2245.37725479162,754.7748545609707
10589,Preston,105 Gower St,3,h,1115000.0,S,McGrath,27/05/2017,8.4,3072.0,3.0,1.0,2.0,680.0,129.0,1960.0,Darebin,-37.74244,145.02006,Northern Metropolitan,14577.0,1783.2420173899275,2525.048521287732,537.0898400764718
10590,Preston,40/122 High St,3,u,550000.0,PI,Harcourts,27/05/2017,8.4,3072.0,3.0,2.0,1.0,0.0,,2012.0,Darebin,-37.74762,145.00261,Northern Metropolitan,14577.0,312.8127646484096,2936.9827473893342,328.4771182644811
